               Huila   '2013-02-12'   '8830'
               Huila   '2013-02-19'   '3279'
               Huila   '2013-02-26'   '5100'
               Huila   '2013-03-05'   '7146'
               Huila   '2013-03-12'   '7115'
               Huila   '2013-03-19'   '7966'
               Huila   '2013-03-26'   '4700'
               Huila   '2013-04-02'   '1454'
               Huila   '2013-04-09'   '0761'
               Huila   '2013-04-16'   '8328'
               Huila   '2013-04-23'   '8955'
               Huila   '2013-04-30'   '7419'
               Huila   '2013-05-07'   '3553'
               Huila   '2013-05-14'   '1807'
               Huila   '2013-05-21'   '7884'
               Huila   '2013-05-28'   '5079'
               Huila   '2013-06-04'   '8776'
               Huila   '2013-06-11'   '5715'
               Huila   '2013-06-18'   '4294'
               Huila   '2013-06-25'   '2515'
               Huila   '2013-07-02'   '8883'
               Huila   '2013-07-09'   '2458'
               Huila   '2013-07-16'   '7836'
               Huila   '2013-07-23'   '1418'
               Huila   '2013-07-30'   '9612'
               Huila   '2013-08-06'   '4525'
               Huila   '2013-08-13'   '8353'
               Huila   '2013-08-20'   '3930'
               Huila   '2013-08-27'   '7716'
               Huila   '2013-09-03'   '5837'
               Huila   '2013-09-10'   '6099'
               Huila   '2013-09-17'   '0457'
               Huila   '2013-09-24'   '1647'
               Huila   '2013-10-01'   '7979'
               Huila   '2013-10-08'   '3673'
               Huila   '2013-10-15'   '6269'
               Huila   '2013-10-22'   '8117'
               Huila   '2013-10-29'   '1811'
               Huila   '2013-11-05'   '7759'
               Huila   '2013-11-12'   '8987'
               Huila   '2013-11-19'   '9605'
               Huila   '2013-11-26'   '4748'
               Huila   '2013-12-03'   '8389'
               Huila   '2013-12-10'   '3474'
               Huila   '2013-12-17'   '9838'
               Huila   '2013-12-24'   '0555'
               Huila   '2013-12-31'   '3554'
               Huila   '2014-01-07'   '1396'
               Huila   '2014-01-14'   '7705'
               Huila   '2014-01-21'   '5565'
               Huila   '2014-01-28'   '7588'
               Huila   '2014-02-04'   '7999'
               Huila   '2014-02-11'   '7909'
               Huila   '2014-02-18'   '2348'
               Huila   '2014-02-25'   '2606'
               Huila   '2014-03-04'   '5887'
               Huila   '2014-03-11'   '7386'
               Huila   '2014-03-18'   '3125'
               Huila   '2014-03-25'   '0063'
               Huila   '2014-04-01'   '3549'
               Huila   '2014-04-08'   '5682'
               Huila   '2014-04-15'   '2127'
               Huila   '2014-04-22'   '2235'
               Huila   '2014-04-29'   '3746'
               Huila   '2014-05-06'   '7922'
               Huila   '2014-05-13'   '2119'
               Huila   '2014-05-20'   '7740'
               Huila   '2014-05-27'   '6279'
               Huila   '2014-06-03'   '9095'
               Huila   '2014-06-10'   '6080'
               Huila   '2014-06-17'   '6608'
               Huila   '2014-06-24'   '0830'
               Huila   '2014-07-01'   '6133'
               Huila   '2014-07-08'   '8932'
               Huila   '2014-07-15'   '6715'
               Huila   '2014-07-22'   '2133'
               Huila   '2014-07-29'   '0791'
               Huila   '2014-08-05'   '6092'
               Huila   '2014-08-12'   '0719'
               Huila   '2014-08-19'   '2904'
               Huila   '2014-08-26'   '3873'
               Huila   '2014-09-02'   '0606'
               Huila   '2014-09-09'   '2787'
               Huila   '2014-09-16'   '2954'
               Huila   '2014-09-23'   '9496'
               Huila   '2014-09-30'   '7852'
               Huila   '2014-10-07'   '3155'
               Huila   '2014-10-14'   '5542'
               Huila   '2014-10-21'   '1268'
               Huila   '2014-10-28'   '6237'
               Huila   '2014-11-04'   '8435'
               Huila   '2014-11-11'   '9691'
               Huila   '2014-11-18'   '9813'
               Huila   '2014-11-25'   '3491'
               Huila   '2014-12-02'   '4005'
               Huila   '2014-12-09'   '5983'
               Huila   '2014-12-16'   '3662'
               Huila   '2014-12-23'   '1095'
               Huila   '2014-12-30'   '4320'
               Huila   '2015-01-06'   '2020'
               Huila   '2015-01-13'   '3311'
               Huila   '2015-01-20'   '5390'
               Huila   '2015-01-27'   '5935'
               Huila   '2015-02-03'   '7208'
               Huila   '2015-02-10'   '9365'
               Huila   '2015-02-17'   '3814'
               Huila   '2015-02-24'   '4607'
               Huila   '2015-03-03'   '8800'
               Huila   '2015-03-10'   '9694'
               Huila   '2015-03-17'   '3748'
               Huila   '2015-03-24'   '9321'
               Huila   '2015-03-31'   '6874'
               Huila   '2015-04-07'   '3792'
               Huila   '2015-04-14'   '0478'
               Huila   '2015-04-21'   '5922'
               Huila   '2015-04-28'   '8892'
               Huila   '2015-05-05'   '6676'
               Huila   '2015-05-12'   '0313'
               Huila   '2015-05-19'   '1638'
               Huila   '2015-05-26'   '7757'
               Huila   '2015-06-02'   '0406'
               Huila   '2015-06-09'   '4966'
               Huila   '2015-06-16'   '1704'
               Huila   '2015-06-23'   '6200'
               Huila   '2015-06-30'   '7488'
               Huila   '2015-07-07'   '2622'
               Huila   '2015-07-14'   '0426'
               Huila   '2015-07-21'   '8957'
               Huila   '2015-07-28'   '6462'
               Huila   '2015-08-04'   '2763'
               Huila   '2015-08-11'   '2086'
               Huila   '2015-08-18'   '5900'
               Huila   '2015-08-25'   '4247'
               Huila   '2015-09-01'   '2053'
               Huila   '2015-09-08'   '1374'
               Huila   '2015-09-15'   '3271'
               Huila   '2015-09-22'   '4622'
               Huila   '2015-09-29'   '7559'
               Huila   '2015-10-06'   '3718'
               Huila   '2015-10-13'   '9587'
               Huila   '2015-10-20'   '3305'
               Huila   '2015-10-27'   '5704'
               Huila   '2015-11-03'   '8501'
               Huila   '2015-11-10'   '6401'
               Huila   '2015-11-17'   '6768'
               Huila   '2015-11-24'   '0619'
               Huila   '2015-12-01'   '6871'
               Huila   '2015-12-07'   '8970'
               Huila   '2015-12-15'   '1756'
               Huila   '2015-12-22'   '7708'
               Huila   '2015-12-29'   '2588'
               Huila   '2016-01-05'   '0319'
               Huila   '2016-01-12'   '6758'
               Huila   '2016-01-19'   '1117'
               Huila   '2016-01-26'   '2060'
               Huila   '2016-02-02'   '1441'
               Huila   '2016-02-09'   '5526'
               Huila   '2016-02-16'   '9708'
               Huila   '2016-02-23'   '5100'
               Huila   '2016-03-01'   '3988'
               Huila   '2016-03-08'   '1545'
               Huila   '2016-03-15'   '3387'
               Huila   '2016-03-22'   '5936'
               Huila   '2016-03-29'   '9106'
               Huila   '2016-04-05'   '7716'
               Huila   '2016-04-12'   '3400'
               Huila   '2016-04-19'   '6147'
               Huila   '2016-04-26'   '7854'
               Huila   '2016-05-03'   '8220'
               Huila   '2016-05-10'   '7607'
               Huila   '2016-05-17'   '4510'
               Huila   '2016-05-24'   '7330'
               Huila   '2016-05-31'   '7799'
               Huila   '2016-06-07'   '3561'
               Huila   '2016-06-14'   '1959'
