              Bogotá   '2016-06-02'   '8688'
              Bogotá   '2016-06-09'   '1333'
              Bogotá   '2016-06-16'   '7489'
              Bogotá   '2016-06-23'   '0238'
              Bogotá   '2016-06-30'   '3493'
              Bogotá   '2016-07-07'   '5881'
              Bogotá   '2016-07-14'   '8788'
              Bogotá   '2016-07-21'   '5594'
              Bogotá   '2016-07-28'   '6398'
              Bogotá   '2016-08-04'   '5756'
              Bogotá   '2016-08-11'   '2126'
              Bogotá   '2016-08-18'   '8711'
              Bogotá   '2016-08-25'   '3452'
              Bogotá   '2016-09-01'   '0821'
              Bogotá   '2016-09-08'   '9388'
              Bogotá   '2016-09-15'   '1748'
              Bogotá   '2016-09-22'   '9879'
              Bogotá   '2016-09-29'   '7016'
              Bogotá   '2016-10-06'   '3710'
              Bogotá   '2016-10-13'   '3511'
              Bogotá   '2016-10-20'   '5162'
              Bogotá   '2016-10-27'   '9015'
              Bogotá   '2016-11-03'   '3186'
              Bogotá   '2016-11-10'   '7023'
              Bogotá   '2016-11-17'   '9476'
              Bogotá   '2016-11-24'   '6904'
              Bogotá   '2016-12-01'   '4174'
              Bogotá   '2016-12-07'   '8741'
              Bogotá   '2016-12-15'   '2580'
              Bogotá   '2016-12-22'   '8676'
              Bogotá   '2016-12-29'   '6278'
              Bogotá   '2017-01-05'   '6969'
              Bogotá   '2017-01-12'   '3309'
              Bogotá   '2017-01-19'   '5678'
              Bogotá   '2017-01-26'   '7766'
              Bogotá   '2017-02-02'   '8574'
              Bogotá   '2017-02-09'   '2427'
              Bogotá   '2017-02-16'   '0278'
              Bogotá   '2017-02-23'   '6036'
              Bogotá   '2017-03-02'   '8830'
              Bogotá   '2017-03-09'   '2604'
              Bogotá   '2017-03-16'   '2544'
              Bogotá   '2017-03-23'   '9791'
              Bogotá   '2017-03-30'   '1756'
              Bogotá   '2017-04-06'   '8244'
            NOT FOR:   '2017-04-07'
            NOT FOR:   '2017-04-08'
            NOT FOR:   '2017-04-09'
            NOT FOR:   '2017-04-10'
            NOT FOR:   '2017-04-11'
            NOT FOR:   '2017-04-12'
            NOT FOR:   '2017-04-13'
            NOT FOR:   '2017-04-14'
            NOT FOR:   '2017-04-15'
            NOT FOR:   '2017-04-16'
            NOT FOR:   '2017-04-17'
            NOT FOR:   '2017-04-18'
            NOT FOR:   '2017-04-19'
              Bogotá   '2017-04-20'   '3737'
              Bogotá   '2017-04-27'   '2611'
              Bogotá   '2017-05-04'   '6797'
              Bogotá   '2017-05-11'   '1203'
              Bogotá   '2017-05-18'   '7872'
              Bogotá   '2017-05-25'   '8195'
              Bogotá   '2017-06-01'   '2299'
              Bogotá   '2017-06-08'   '4954'
              Bogotá   '2017-06-15'   '8681'
              Bogotá   '2017-06-22'   '8339'
              Bogotá   '2017-06-29'   '1166'
              Bogotá   '2017-07-06'   '0773'
              Bogotá   '2017-07-13'   '3666'
              Bogotá   '2017-07-19'   '3685'
              Bogotá   '2017-07-27'   '0909'
              Bogotá   '2017-08-03'   '6196'
              Bogotá   '2017-08-10'   '6934'
              Bogotá   '2017-08-17'   '5468'
              Bogotá   '2017-08-24'   '5987'
              Bogotá   '2017-08-31'   '9809'
              Bogotá   '2017-09-07'   '9814'
              Bogotá   '2017-09-14'   '2400'
              Bogotá   '2017-09-21'   '0639'
              Bogotá   '2017-09-28'   '2308'
              Bogotá   '2017-10-05'   '3578'
              Bogotá   '2017-10-12'   '4908'
              Bogotá   '2017-10-19'   '8196'
              Bogotá   '2017-10-26'   '3079'
              Bogotá   '2017-11-02'   '2982'
              Bogotá   '2017-11-09'   '4443'
              Bogotá   '2017-11-16'   '9820'
              Bogotá   '2017-11-23'   '4832'
              Bogotá   '2017-11-30'   '9600'
              Bogotá   '2017-12-07'   '8832'
              Bogotá   '2017-12-14'   '1628'
              Bogotá   '2017-12-21'   '6033'
              Bogotá   '2017-12-28'   '8646'
              Bogotá   '2018-01-04'   '4358'
              Bogotá   '2018-01-11'   '6274'
              Bogotá   '2018-01-18'   '6532'
              Bogotá   '2018-01-25'   '9283'
              Bogotá   '2018-02-01'   '6260'
              Bogotá   '2018-02-08'   '3226'
              Bogotá   '2018-02-15'   '8996'
              Bogotá   '2018-02-22'   '3448'
              Bogotá   '2018-03-01'   '3002'
              Bogotá   '2018-03-08'   '4753'
              Bogotá   '2018-03-15'   '6805'
              Bogotá   '2018-03-22'   '7116'
              Bogotá   '2018-03-28'   '2234'
              Bogotá   '2018-04-05'   '4612'
              Bogotá   '2018-04-12'   '1698'
              Bogotá   '2018-04-19'   '9793'
              Bogotá   '2018-04-26'   '9394'
              Bogotá   '2018-05-03'   '6716'
              Bogotá   '2018-05-10'   '7306'
              Bogotá   '2018-05-17'   '5637'
              Bogotá   '2018-05-24'   '3094'
              Bogotá   '2018-05-31'   '4128'
              Bogotá   '2018-06-07'   '0717'
              Bogotá   '2018-06-14'   '5373'
              Bogotá   '2018-06-21'   '2855'
              Bogotá   '2018-06-28'   '3550'
              Bogotá   '2018-07-05'   '7427'
              Bogotá   '2018-07-12'   '9349'
              Bogotá   '2018-07-19'   '1143'
              Bogotá   '2018-07-26'   '0959'
              Bogotá   '2018-08-02'   '1567'
              Bogotá   '2018-08-09'   '4882'
              Bogotá   '2018-08-16'   '3114'
              Bogotá   '2018-08-23'   '7667'
              Bogotá   '2018-08-30'   '9168'
              Bogotá   '2018-09-06'   '4181'
              Bogotá   '2018-09-13'   '1963'
              Bogotá   '2018-09-20'   '5108'
              Bogotá   '2018-09-27'   '0404'
              Bogotá   '2018-10-04'   '0221'
              Bogotá   '2018-10-11'   '0719'
              Bogotá   '2018-10-18'   '7077'
              Bogotá   '2018-10-25'   '3691'
              Bogotá   '2018-11-01'   '4712'
              Bogotá   '2018-11-08'   '6126'
              Bogotá   '2018-11-15'   '3785'
              Bogotá   '2018-11-22'   '9878'
              Bogotá   '2018-11-29'   '2509'
              Bogotá   '2018-12-06'   '3007'
              Bogotá   '2018-12-13'   '1242'
              Bogotá   '2018-12-20'   '1122'
              Bogotá   '2018-12-27'   '6774'
              Bogotá   '2019-01-03'   '3508'
              Bogotá   '2019-01-10'   '0847'
              Bogotá   '2019-01-17'   '9116'
              Bogotá   '2019-01-24'   '7075'
              Bogotá   '2019-01-31'   '2701'
              Bogotá   '2019-02-07'   '1524'
              Bogotá   '2019-02-14'   '2709'
              Bogotá   '2019-02-21'   '8526'
              Bogotá   '2019-02-28'   '6165'
              Bogotá   '2019-03-07'   '0407'
              Bogotá   '2019-03-14'   '8243'
              Bogotá   '2019-03-21'   '1538'
              Bogotá   '2019-03-28'   '6423'
              Bogotá   '2019-04-04'   '1903'
              Bogotá   '2019-04-11'   '8041'
            NOT FOR:   '2019-04-12'
            NOT FOR:   '2019-04-13'
            NOT FOR:   '2019-04-14'
            NOT FOR:   '2019-04-15'
            NOT FOR:   '2019-04-16'
            NOT FOR:   '2019-04-17'
            NOT FOR:   '2019-04-18'
            NOT FOR:   '2019-04-19'
            NOT FOR:   '2019-04-20'
            NOT FOR:   '2019-04-21'
            NOT FOR:   '2019-04-22'
            NOT FOR:   '2019-04-23'
            NOT FOR:   '2019-04-24'
              Bogotá   '2019-04-25'   '3025'
              Bogotá   '2019-05-02'   '1084'
              Bogotá   '2019-05-09'   '4300'
              Bogotá   '2019-05-16'   '2767'
              Bogotá   '2019-05-23'   '6355'
              Bogotá   '2019-05-30'   '8790'
              Bogotá   '2019-06-06'   '1466'
              Bogotá   '2019-06-13'   '5042'
              Bogotá   '2019-06-20'   '3041'
              Bogotá   '2019-06-27'   '2204'
              Bogotá   '2019-07-04'   '7767'
              Bogotá   '2019-07-11'   '1612'
              Bogotá   '2019-07-18'   '8671'
              Bogotá   '2019-07-25'   '0886'
              Bogotá   '2019-08-01'   '1222'
              Bogotá   '2019-08-08'   '8886'
              Bogotá   '2019-08-15'   '8087'
              Bogotá   '2019-08-22'   '2363'
              Bogotá   '2019-08-29'   '0588'
              Bogotá   '2019-09-05'   '7555'
              Bogotá   '2019-09-12'   '9442'
              Bogotá   '2019-09-19'   '4886'
              Bogotá   '2019-09-26'   '5536'
              Bogotá   '2019-10-03'   '2050'
              Bogotá   '2019-10-10'   '4765'
              Bogotá   '2019-10-17'   '3654'
              Bogotá   '2019-10-24'   '3059'
              Bogotá   '2019-10-31'   '2240'
              Bogotá   '2019-11-07'   '6936'
              Bogotá   '2019-11-14'   '2846'
              Bogotá   '2019-11-21'   '7824'
              Bogotá   '2019-11-28'   '1256'
              Bogotá   '2019-12-05'   '8757'
              Bogotá   '2019-12-12'   '9988'
              Bogotá   '2019-12-19'   '2354'
              Bogotá   '2019-12-26'   '2343'
              Bogotá   '2020-01-02'   '9257'
              Bogotá   '2020-01-09'   '8941'
              Bogotá   '2020-01-16'   '1397'
              Bogotá   '2020-01-23'   '4949'
              Bogotá   '2020-01-30'   '5501'
              Bogotá   '2020-02-06'   '2655'
              Bogotá   '2020-02-13'   '9159'
              Bogotá   '2020-02-20'   '8573'
              Bogotá   '2020-02-27'   '1484'
              Bogotá   '2020-03-05'   '6318'
              Bogotá   '2020-03-12'   '9060'
              Bogotá   '2020-03-19'   '4154'
       PANDEMIC FOR:   '2020-03-20'
       PANDEMIC FOR:   '2020-03-21'
       PANDEMIC FOR:   '2020-03-22'
       PANDEMIC FOR:   '2020-03-23'
       PANDEMIC FOR:   '2020-03-24'
       PANDEMIC FOR:   '2020-03-25'
       PANDEMIC FOR:   '2020-03-26'
       PANDEMIC FOR:   '2020-03-27'
       PANDEMIC FOR:   '2020-03-28'
       PANDEMIC FOR:   '2020-03-29'
       PANDEMIC FOR:   '2020-03-30'
       PANDEMIC FOR:   '2020-03-31'
       PANDEMIC FOR:   '2020-04-01'
       PANDEMIC FOR:   '2020-04-02'
       PANDEMIC FOR:   '2020-04-03'
       PANDEMIC FOR:   '2020-04-04'
       PANDEMIC FOR:   '2020-04-05'
       PANDEMIC FOR:   '2020-04-06'
       PANDEMIC FOR:   '2020-04-07'
       PANDEMIC FOR:   '2020-04-08'
       PANDEMIC FOR:   '2020-04-09'
       PANDEMIC FOR:   '2020-04-10'
       PANDEMIC FOR:   '2020-04-11'
       PANDEMIC FOR:   '2020-04-12'
       PANDEMIC FOR:   '2020-04-13'
       PANDEMIC FOR:   '2020-04-14'
       PANDEMIC FOR:   '2020-04-15'
       PANDEMIC FOR:   '2020-04-16'
       PANDEMIC FOR:   '2020-04-17'
       PANDEMIC FOR:   '2020-04-18'
       PANDEMIC FOR:   '2020-04-19'
       PANDEMIC FOR:   '2020-04-20'
       PANDEMIC FOR:   '2020-04-21'
       PANDEMIC FOR:   '2020-04-22'
       PANDEMIC FOR:   '2020-04-23'
       PANDEMIC FOR:   '2020-04-24'
       PANDEMIC FOR:   '2020-04-25'
       PANDEMIC FOR:   '2020-04-26'
       PANDEMIC FOR:   '2020-04-27'
       PANDEMIC FOR:   '2020-04-28'
       PANDEMIC FOR:   '2020-04-29'
       PANDEMIC FOR:   '2020-04-30'
       PANDEMIC FOR:   '2020-05-01'
       PANDEMIC FOR:   '2020-05-02'
       PANDEMIC FOR:   '2020-05-03'
       PANDEMIC FOR:   '2020-05-04'
       PANDEMIC FOR:   '2020-05-05'
       PANDEMIC FOR:   '2020-05-06'
       PANDEMIC FOR:   '2020-05-07'
       PANDEMIC FOR:   '2020-05-08'
       PANDEMIC FOR:   '2020-05-09'
       PANDEMIC FOR:   '2020-05-10'
       PANDEMIC FOR:   '2020-05-11'
       PANDEMIC FOR:   '2020-05-12'
       PANDEMIC FOR:   '2020-05-13'
              Bogotá   '2020-05-14'   '4978'
              Bogotá   '2020-05-21'   '4567'
              Bogotá   '2020-05-28'   '7317'
              Bogotá   '2020-06-04'   '4561'
